Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	cellular response to ionizing radiation (GO:0071479)	1/46	0.250783688414426	0.3254488320105391	0	0	3.553763440860215	4.915439470317898	IFI16
GO_Biological_Process_2018	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	1/46	0.250783688414426	0.3254488320105391	0	0	3.553763440860215	4.915439470317898	PSME2
GO_Biological_Process_2018	regulation of cellular component movement (GO:0051270)	1/46	0.250783688414426	0.3254488320105391	0	0	3.553763440860215	4.915439470317898	SP100
GO_Biological_Process_2018	negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	1/46	0.250783688414426	0.3254488320105391	0	0	3.553763440860215	4.915439470317898	ISG15
GO_Biological_Process_2018	RNA secondary structure unwinding (GO:0010501)	1/46	0.250783688414426	0.3254488320105391	0	0	3.553763440860215	4.915439470317898	DDX3Y
GO_Biological_Process_2018	negative regulation of autophagy (GO:0010507)	1/46	0.250783688414426	0.3254488320105391	0	0	3.553763440860215	4.915439470317898	BCL2
GO_Biological_Process_2018	regulation of DNA metabolic process (GO:0051052)	1/46	0.250783688414426	0.3254488320105391	0	0	3.553763440860215	4.915439470317898	IL7R
GO_Biological_Process_2018	positive regulation of ion transport (GO:0043270)	1/46	0.250783688414426	0.3254488320105391	0	0	3.553763440860215	4.915439470317898	CCL4
GO_Biological_Process_2018	positive regulation of organelle assembly (GO:1902117)	1/47	0.2554770782377765	0.3289231379340933	0	0	3.4763323983169707	4.743881709682698	PIP4K2A
GO_Biological_Process_2018	polyol metabolic process (GO:0019751)	1/47	0.2554770782377765	0.3289231379340933	0	0	3.4763323983169707	4.743881709682698	PLCG2
GO_Biological_Process_2018	negative regulation of cellular biosynthetic process (GO:0031327)	1/47	0.2554770782377765	0.3289231379340933	0	0	3.4763323983169707	4.743881709682698	PLEK
GO_Biological_Process_2018	inositol phosphate metabolic process (GO:0043647)	1/47	0.2554770782377765	0.3289231379340933	0	0	3.4763323983169707	4.743881709682698	PLCG2
GO_Biological_Process_2018	cellular response to heat (GO:0034605)	1/47	0.2554770782377765	0.3289231379340933	0	0	3.4763323983169707	4.743881709682698	IER5
GO_Biological_Process_2018	postreplication repair (GO:0006301)	1/47	0.2554770782377765	0.3289231379340933	0	0	3.4763323983169707	4.743881709682698	ISG15
GO_Biological_Process_2018	negative regulation of JAK-STAT cascade (GO:0046426)	1/47	0.2554770782377765	0.3289231379340933	0	0	3.4763323983169707	4.743881709682698	SOCS1
GO_Biological_Process_2018	cytoplasmic microtubule organization (GO:0031122)	1/48	0.2601413004442696	0.3337992866374785	0	0	3.40219629375429	4.581160506121979	PLK3
GO_Biological_Process_2018	regulation of epithelial cell migration (GO:0010632)	1/48	0.2601413004442696	0.3337992866374785	0	0	3.40219629375429	4.581160506121979	RTN4
GO_Biological_Process_2018	cellular macromolecule catabolic process (GO:0044265)	1/48	0.2601413004442696	0.3337992866374785	0	0	3.40219629375429	4.581160506121979	ISG20
GO_Biological_Process_2018	regulation of megakaryocyte differentiation (GO:0045652)	1/49	0.2647765350088233	0.3378489418771802	0	0	3.331149193548387	4.426661140391498	PF4
GO_Biological_Process_2018	protein autoubiquitination (GO:0051865)	1/49	0.2647765350088233	0.3378489418771802	0	0	3.331149193548387	4.426661140391498	RNF213
GO_Biological_Process_2018	positive regulation of response to DNA damage stimulus (GO:2001022)	1/49	0.2647765350088233	0.3378489418771802	0	0	3.331149193548387	4.426661140391498	PMAIP1
GO_Biological_Process_2018	glutathione metabolic process (GO:0006749)	1/49	0.2647765350088233	0.3378489418771802	0	0	3.331149193548387	4.426661140391498	SOD1
GO_Biological_Process_2018	regulation of reactive oxygen species metabolic process (GO:2000377)	1/49	0.2647765350088233	0.3378489418771802	0	0	3.331149193548387	4.426661140391498	RAC2
GO_Biological_Process_2018	regulation of bone mineralization (GO:0030500)	1/50	0.2693829605231016	0.3418170454637578	0	0	3.263001974983542	4.279822783786303	ISG15
GO_Biological_Process_2018	regulation of cellular protein metabolic process (GO:0032268)	1/50	0.2693829605231016	0.3418170454637578	0	0	3.263001974983542	4.279822783786303	NFKBIA
GO_Biological_Process_2018	myeloid leukocyte differentiation (GO:0002573)	1/50	0.2693829605231016	0.3418170454637578	0	0	3.263001974983542	4.279822783786303	IFI16
GO_Biological_Process_2018	blood circulation (GO:0008015)	1/50	0.2693829605231016	0.3418170454637578	0	0	3.263001974983542	4.279822783786303	SOD1
GO_Biological_Process_2018	negative regulation of protein ubiquitination (GO:0031397)	1/50	0.2693829605231016	0.3418170454637578	0	0	3.263001974983542	4.279822783786303	ISG15
GO_Biological_Process_2018	positive regulation of MAPK cascade (GO:0043410)	3/289	0.2704906282301606	0.3428416175791824	0	0	1.684254270319844	2.2021924843093736	PYCARD;CCL4;PHB
GO_Biological_Process_2018	neuron projection morphogenesis (GO:0048812)	2/163	0.2711751671460031	0.343328204967556	0	0	1.99101146290966	2.598250633701044	RAC2;RTN4
GO_Biological_Process_2018	telomere maintenance (GO:0000723)	1/51	0.2739607546092779	0.34647085466644	0	0	3.1975806451612905	4.140132816391477	SP100
GO_Biological_Process_2018	positive regulation of proteolysis (GO:0045862)	1/52	0.278510093847508	0.3506709230141722	0	0	3.134724857685009	4.007121847120192	CTSC
GO_Biological_Process_2018	plasma membrane bounded cell projection morphogenesis (GO:0120039)	1/52	0.278510093847508	0.3506709230141722	0	0	3.134724857685009	4.007121847120192	RAC2
GO_Biological_Process_2018	B cell differentiation (GO:0030183)	1/52	0.278510093847508	0.3506709230141722	0	0	3.134724857685009	4.007121847120192	PLCG2
GO_Biological_Process_2018	positive regulation of cell-substrate adhesion (GO:0010811)	1/52	0.278510093847508	0.3506709230141722	0	0	3.134724857685009	4.007121847120192	ARL2
GO_Biological_Process_2018	positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	7/848	0.280118963375384	0.3523082116461328	0	0	1.3426106934843507	1.708527016002207	NFKBIA;PLSCR1;JUN;IFI16;IRF7;IER5;PF4
GO_Biological_Process_2018	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	1/53	0.2830311536379268	0.3555792931292766	0	0	3.074286600496278	3.880359332760983	NCF1
GO_Biological_Process_2018	membrane fusion (GO:0061025)	1/54	0.2875241083883328	0.3604308801091944	0	0	3.0161290322580645	3.759449710134971	MX1
GO_Biological_Process_2018	positive regulation of response to stimulus (GO:0048584)	1/54	0.2875241083883328	0.3604308801091944	0	0	3.0161290322580645	3.759449710134971	IER5
GO_Biological_Process_2018	regulation of axonogenesis (GO:0050770)	1/55	0.2919891313885463	0.3652388105403514	0	0	2.960125448028674	3.64402897946688	RTN4
GO_Biological_Process_2018	positive regulation of hydrolase activity (GO:0051345)	2/172	0.2919991541360252	0.3652388105403514	0	0	1.884744141559063	2.3201282812112405	RGS1;CCL4
GO_Biological_Process_2018	negative regulation of cellular catabolic process (GO:0031330)	1/56	0.296426394926339	0.3689964185284539	0	0	2.906158357771261	3.533761673831161	BCL2
GO_Biological_Process_2018	cellular iron ion homeostasis (GO:0006879)	1/56	0.296426394926339	0.3689964185284539	0	0	2.906158357771261	3.533761673831161	SOD1
GO_Biological_Process_2018	positive regulation of protein transport (GO:0051222)	1/56	0.296426394926339	0.3689964185284539	0	0	2.906158357771261	3.533761673831161	PLK3
GO_Biological_Process_2018	ATP metabolic process (GO:0046034)	1/56	0.296426394926339	0.3689964185284539	0	0	2.906158357771261	3.533761673831161	UQCRH
GO_Biological_Process_2018	nuclear-transcribed mRNA catabolic process (GO:0000956)	2/174	0.2966188373109638	0.3689964185284539	0	0	1.862639440347892	2.263679384502098	ZFP36;RPS4Y1
GO_Biological_Process_2018	I-kappaB kinase/NF-kappaB signaling (GO:0007249)	1/57	0.3008360701856254	0.3734291219043307	0	0	2.85411866359447	3.428338169373329	NFKBIA
GO_Biological_Process_2018	positive regulation of cell death (GO:0010942)	1/57	0.3008360701856254	0.3734291219043307	0	0	2.85411866359447	3.428338169373329	PHB
GO_Biological_Process_2018	negative regulation of nucleic acid-templated transcription (GO:1903507)	4/444	0.3017557488745548	0.3741640230344644	0	0	1.4601803155522164	1.7494965992140554	JUN;IFI16;CCDC85B;PHB
GO_Biological_Process_2018	regulation of angiogenesis (GO:0045765)	2/177	0.3035402150334946	0.3759684659091658	0	0	1.830429732868757	2.1823136918672126	SP100;PF4
GO_Biological_Process_2018	ubiquitin-dependent ERAD pathway (GO:0030433)	1/58	0.3052183273277664	0.3772287119137545	0	0	2.8039049235993208	3.3274722891319986	PSMC5
GO_Biological_Process_2018	integrin-mediated signaling pathway (GO:0007229)	1/58	0.3052183273277664	0.3772287119137545	0	0	2.8039049235993208	3.3274722891319986	PLEK
GO_Biological_Process_2018	cell junction assembly (GO:0034329)	1/59	0.3095733354427407	0.3817848262155615	0	0	2.7554226918798665	3.230899166755473	VASP
GO_Biological_Process_2018	cell morphogenesis (GO:0000902)	1/59	0.3095733354427407	0.3817848262155615	0	0	2.7554226918798665	3.230899166755473	RAC2
GO_Biological_Process_2018	ER to Golgi vesicle-mediated transport (GO:0006888)	2/180	0.3104500109104413	0.3824529799997023	0	0	1.7993057458664474	2.104706203304953	DYNLL1;CTSC
GO_Biological_Process_2018	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/61	0.3182022759308952	0.3899002136406462	0	0	2.663306451612903	3.049667020132107	SOCS1
GO_Biological_Process_2018	positive regulation of T cell proliferation (GO:0042102)	1/61	0.3182022759308952	0.3899002136406462	0	0	2.663306451612903	3.049667020132107	PYCARD
GO_Biological_Process_2018	regulation of DNA replication (GO:0006275)	1/61	0.3182022759308952	0.3899002136406462	0	0	2.663306451612903	3.049667020132107	S100A11
GO_Biological_Process_2018	protein targeting to membrane (GO:0006612)	1/61	0.3182022759308952	0.3899002136406462	0	0	2.663306451612903	3.049667020132107	NCF1
GO_Biological_Process_2018	positive regulation of cellular amide metabolic process (GO:0034250)	1/61	0.3182022759308952	0.3899002136406462	0	0	2.663306451612903	3.049667020132107	PLK3
GO_Biological_Process_2018	stress-activated MAPK cascade (GO:0051403)	1/62	0.322476541335525	0.3934489425268905	0	0	2.619513484928609	2.96456859863119	ZFP36
GO_Biological_Process_2018	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	1/62	0.322476541335525	0.3934489425268905	0	0	2.619513484928609	2.96456859863119	PLK3
GO_Biological_Process_2018	second-messenger-mediated signaling (GO:0019932)	1/62	0.322476541335525	0.3934489425268905	0	0	2.619513484928609	2.96456859863119	PLCG2
GO_Biological_Process_2018	regulation of actin filament-based process (GO:0032970)	1/62	0.322476541335525	0.3934489425268905	0	0	2.619513484928609	2.96456859863119	BST2
GO_Biological_Process_2018	vesicle coating (GO:0006901)	1/63	0.3267242239342484	0.3948349880771551	0	0	2.5771331945889697	2.882881224926003	CTSC
GO_Biological_Process_2018	COPII vesicle coating (GO:0048208)	1/63	0.3267242239342484	0.3948349880771551	0	0	2.5771331945889697	2.882881224926003	CTSC
GO_Biological_Process_2018	carbohydrate homeostasis (GO:0033500)	1/63	0.3267242239342484	0.3948349880771551	0	0	2.5771331945889697	2.882881224926003	OAS1
GO_Biological_Process_2018	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway (GO:0007193)	1/63	0.3267242239342484	0.3948349880771551	0	0	2.5771331945889697	2.882881224926003	RGS1
GO_Biological_Process_2018	signal transduction involved in mitotic G1 DNA damage checkpoint (GO:0072431)	1/63	0.3267242239342484	0.3948349880771551	0	0	2.5771331945889697	2.882881224926003	PLK3
GO_Biological_Process_2018	iron ion homeostasis (GO:0055072)	1/63	0.3267242239342484	0.3948349880771551	0	0	2.5771331945889697	2.882881224926003	SOD1
GO_Biological_Process_2018	vesicle targeting, rough ER to cis-Golgi (GO:0048207)	1/63	0.3267242239342484	0.3948349880771551	0	0	2.5771331945889697	2.882881224926003	CTSC
GO_Biological_Process_2018	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)	1/63	0.3267242239342484	0.3948349880771551	0	0	2.5771331945889697	2.882881224926003	ZFP36
GO_Biological_Process_2018	positive regulation of cell projection organization (GO:0031346)	1/63	0.3267242239342484	0.3948349880771551	0	0	2.5771331945889697	2.882881224926003	S100A9
GO_Biological_Process_2018	receptor-mediated endocytosis (GO:0006898)	2/188	0.3288048464975284	0.396929317864881	0	0	1.7212168895882507	1.914493841824796	IGKC;IGHA1
GO_Biological_Process_2018	glycerophospholipid metabolic process (GO:0006650)	1/64	0.3309454876219918	0.397587344473488	0	0	2.536098310291859	2.804421587364793	PLEK
GO_Biological_Process_2018	glucose metabolic process (GO:0006006)	1/64	0.3309454876219918	0.397587344473488	0	0	2.536098310291859	2.804421587364793	OAS1
GO_Biological_Process_2018	negative regulation of neuron differentiation (GO:0045665)	1/64	0.3309454876219918	0.397587344473488	0	0	2.536098310291859	2.804421587364793	MYLIP
GO_Biological_Process_2018	positive regulation of cell adhesion (GO:0045785)	1/64	0.3309454876219918	0.397587344473488	0	0	2.536098310291859	2.804421587364793	ARL2
GO_Biological_Process_2018	protein complex assembly (GO:0006461)	2/189	0.3310906870352776	0.397587344473488	0	0	1.7119255684535457	1.8922991173636463	NCF1;CTSC
GO_Biological_Process_2018	DNA synthesis involved in DNA repair (GO:0000731)	1/65	0.3351404954786384	0.4003456546408002	0	0	2.4963457661290325	2.7290187856022787	ISG15
GO_Biological_Process_2018	regulation of myeloid cell differentiation (GO:0045637)	1/65	0.3351404954786384	0.4003456546408002	0	0	2.4963457661290325	2.7290187856022787	PF4
GO_Biological_Process_2018	regulation of JAK-STAT cascade (GO:0046425)	1/65	0.3351404954786384	0.4003456546408002	0	0	2.4963457661290325	2.7290187856022787	SOCS1
GO_Biological_Process_2018	regulation of cell division (GO:0051302)	1/65	0.3351404954786384	0.4003456546408002	0	0	2.4963457661290325	2.7290187856022787	PLK3
GO_Biological_Process_2018	negative regulation of blood vessel morphogenesis (GO:2000181)	1/65	0.3351404954786384	0.4003456546408002	0	0	2.4963457661290325	2.7290187856022787	PF4
GO_Biological_Process_2018	RNA metabolic process (GO:0016070)	2/191	0.3356559791390676	0.4005424536852823	0	0	1.69363788875984	1.848891159213128	ISG20;DDX3Y
GO_Biological_Process_2018	cilium organization (GO:0044782)	2/192	0.3379353062061153	0.402421396962861	0	0	1.6846384253316218	1.8276655813769933	ACTR3;DYNLL1
GO_Biological_Process_2018	positive regulation of GTPase activity (GO:0043547)	2/192	0.3379353062061153	0.402421396962861	0	0	1.6846384253316218	1.8276655813769933	RGS1;CCL4
GO_Biological_Process_2018	intracellular steroid hormone receptor signaling pathway (GO:0030518)	1/66	0.3393094094936166	0.4036368183767815	0	0	2.457816377171216	2.656513320552243	PHB
GO_Biological_Process_2018	extrinsic apoptotic signaling pathway (GO:0097191)	1/67	0.3434523906117505	0.405150533926726	0	0	2.4204545454545454	2.5867561779990638	BCL2
GO_Biological_Process_2018	regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	1/67	0.3434523906117505	0.405150533926726	0	0	2.4204545454545454	2.5867561779990638	CCND3
GO_Biological_Process_2018	regulation of gene silencing by miRNA (GO:0060964)	1/67	0.3434523906117505	0.405150533926726	0	0	2.4204545454545454	2.5867561779990638	ZFP36
GO_Biological_Process_2018	negative regulation of protein serine/threonine kinase activity (GO:0071901)	1/67	0.3434523906117505	0.405150533926726	0	0	2.4204545454545454	2.5867561779990638	PYCARD
GO_Biological_Process_2018	insulin receptor signaling pathway (GO:0008286)	1/67	0.3434523906117505	0.405150533926726	0	0	2.4204545454545454	2.5867561779990638	ATP6V0E1
GO_Biological_Process_2018	positive regulation of autophagy (GO:0010508)	1/67	0.3434523906117505	0.405150533926726	0	0	2.4204545454545454	2.5867561779990638	PLK3
GO_Biological_Process_2018	cellular response to UV (GO:0034644)	1/67	0.3434523906117505	0.405150533926726	0	0	2.4204545454545454	2.5867561779990638	CARD16
GO_Biological_Process_2018	regulation of protein localization to plasma membrane (GO:1903076)	1/67	0.3434523906117505	0.405150533926726	0	0	2.4204545454545454	2.5867561779990638	GBP1
GO_Biological_Process_2018	negative regulation of gene expression (GO:0010629)	5/618	0.3437748400831852	0.405150533926726	0	0	1.3092713431212617	1.3979985286549623	ZFP36;JUN;IFI16;CCDC85B;PHB
GO_Biological_Process_2018	positive regulation of T cell activation (GO:0050870)	1/68	0.3475695989391967	0.4087790751684476	0	0	2.3842079922965818	2.5196079970174883	PYCARD
GO_Biological_Process_2018	COPII-coated vesicle budding (GO:0090114)	1/68	0.3475695989391967	0.4087790751684476	0	0	2.3842079922965818	2.5196079970174883	CTSC
GO_Biological_Process_2018	regulation of endothelial cell migration (GO:0010594)	1/69	0.351661193452608	0.4118944440234649	0	0	2.349027514231499	2.454938318614713	SP100
GO_Biological_Process_2018	negative regulation of angiogenesis (GO:0016525)	1/69	0.351661193452608	0.4118944440234649	0	0	2.349027514231499	2.454938318614713	PF4
GO_Biological_Process_2018	regulation of osteoblast differentiation (GO:0045667)	1/69	0.351661193452608	0.4118944440234649	0	0	2.349027514231499	2.454938318614713	IFITM1
GO_Biological_Process_2018	positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	1/69	0.351661193452608	0.4118944440234649	0	0	2.349027514231499	2.454938318614713	RAC2
GO_Biological_Process_2018	calcium-mediated signaling (GO:0019722)	1/70	0.3557273322790504	0.4153789503708339	0	0	2.314866760168303	2.3926248989448755	PLCG2
GO_Biological_Process_2018	positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	1/70	0.3557273322790504	0.4153789503708339	0	0	2.314866760168303	2.3926248989448755	PLK3
GO_Biological_Process_2018	protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787)	1/70	0.3557273322790504	0.4153789503708339	0	0	2.314866760168303	2.3926248989448755	MYLIP
GO_Biological_Process_2018	actomyosin structure organization (GO:0031032)	1/71	0.3597681724563748	0.4183862046284929	0	0	2.2816820276497696	2.332553087597121	MYLIP
GO_Biological_Process_2018	phosphatidylcholine metabolic process (GO:0046470)	1/71	0.3597681724563748	0.4183862046284929	0	0	2.2816820276497696	2.332553087597121	RARRES3
GO_Biological_Process_2018	positive regulation of lymphocyte proliferation (GO:0050671)	1/71	0.3597681724563748	0.4183862046284929	0	0	2.2816820276497696	2.332553087597121	BCL2
GO_Biological_Process_2018	defense response to Gram-negative bacterium (GO:0050829)	1/71	0.3597681724563748	0.4183862046284929	0	0	2.2816820276497696	2.332553087597121	PYCARD
GO_Biological_Process_2018	glycoprotein biosynthetic process (GO:0009101)	1/72	0.3637838702178256	0.4221963209235335	0	0	2.249432076328941	2.274615257592552	DAD1
GO_Biological_Process_2018	regulation of epithelial cell proliferation (GO:0050678)	1/72	0.3637838702178256	0.4221963209235335	0	0	2.249432076328941	2.274615257592552	ZFP36
GO_Biological_Process_2018	nucleic acid phosphodiester bond hydrolysis (GO:0090305)	1/73	0.3677745806719697	0.4250997683475601	0	0	2.2180779569892475	2.2187102889200414	ISG20
GO_Biological_Process_2018	transcription-coupled nucleotide-excision repair (GO:0006283)	1/73	0.3677745806719697	0.4250997683475601	0	0	2.2180779569892475	2.2187102889200414	HMGN1
GO_Biological_Process_2018	lymphocyte differentiation (GO:0030098)	1/73	0.3677745806719697	0.4250997683475601	0	0	2.2180779569892475	2.2187102889200414	PLCG2
GO_Biological_Process_2018	regulation of peptide hormone secretion (GO:0090276)	1/73	0.3677745806719697	0.4250997683475601	0	0	2.2180779569892475	2.2187102889200414	ARL2
GO_Biological_Process_2018	positive regulation of epithelial cell migration (GO:0010634)	1/74	0.3717404580301731	0.4283830505251843	0	0	2.187582854617764	2.1647430932324614	RTN4
GO_Biological_Process_2018	glucose homeostasis (GO:0042593)	1/74	0.3717404580301731	0.4283830505251843	0	0	2.187582854617764	2.1647430932324614	OAS1
GO_Biological_Process_2018	regulation of gene expression, epigenetic (GO:0040029)	1/74	0.3717404580301731	0.4283830505251843	0	0	2.187582854617764	2.1647430932324614	IFI16
GO_Biological_Process_2018	gland development (GO:0048732)	1/75	0.3756816556626106	0.4311843726298505	0	0	2.157911944202267	2.112624180022523	SOD1
GO_Biological_Process_2018	negative regulation of phosphorylation (GO:0042326)	1/75	0.3756816556626106	0.4311843726298505	0	0	2.157911944202267	2.112624180022523	DYNLL1
GO_Biological_Process_2018	C-terminal protein lipidation (GO:0006501)	1/75	0.3756816556626106	0.4311843726298505	0	0	2.157911944202267	2.112624180022523	LY6E
GO_Biological_Process_2018	regulation of actin cytoskeleton organization (GO:0032956)	1/75	0.3756816556626106	0.4311843726298505	0	0	2.157911944202267	2.112624180022523	BST2
GO_Biological_Process_2018	transforming growth factor beta receptor signaling pathway (GO:0007179)	1/76	0.3795983258768587	0.435242257180093	0	0	2.129032258064516	2.062269260775901	JUN
GO_Biological_Process_2018	ERAD pathway (GO:0036503)	1/77	0.3834906201209492	0.438384672850975	0	0	2.100912563667233	2.01359888351594	PSMC5
GO_Biological_Process_2018	response to ionizing radiation (GO:0010212)	1/77	0.3834906201209492	0.438384672850975	0	0	2.100912563667233	2.01359888351594	IFI16
GO_Biological_Process_2018	regulation of cytokinesis (GO:0032465)	1/77	0.3834906201209492	0.438384672850975	0	0	2.100912563667233	2.01359888351594	PLK3
GO_Biological_Process_2018	sensory perception of mechanical stimulus (GO:0050954)	1/78	0.3873586888486873	0.4419217009642366	0	0	2.0735232509426056	1.9665380991074168	SOD1
GO_Biological_Process_2018	regulation of cellular response to heat (GO:1900034)	1/78	0.3873586888486873	0.4419217009642366	0	0	2.0735232509426056	1.9665380991074168	IER5
GO_Biological_Process_2018	cell-cell junction assembly (GO:0007043)	1/79	0.3912026816300287	0.4458617389436056	0	0	2.0468362282878414	1.9210161531843748	ARL2
GO_Biological_Process_2018	RNA transport (GO:0050658)	1/80	0.3950227471323997	0.4479801164103282	0	0	2.0208248264597795	1.8769662033399883	ZFP36
GO_Biological_Process_2018	regulation of hydrolase activity (GO:0051336)	1/80	0.3950227471323997	0.4479801164103282	0	0	2.0208248264597795	1.8769662033399883	SOD1
GO_Biological_Process_2018	regulation of protein serine/threonine kinase activity (GO:0071900)	1/80	0.3950227471323997	0.4479801164103282	0	0	2.0208248264597795	1.8769662033399883	PYCARD
GO_Biological_Process_2018	cellular response to hormone stimulus (GO:0032870)	1/80	0.3950227471323997	0.4479801164103282	0	0	2.0208248264597795	1.8769662033399883	JUN
GO_Biological_Process_2018	negative regulation of defense response (GO:0031348)	1/80	0.3950227471323997	0.4479801164103282	0	0	2.0208248264597795	1.8769662033399883	IFI16
GO_Biological_Process_2018	ion transmembrane transport (GO:0034220)	2/219	0.3984292092611595	0.4504958811693652	0	0	1.473005882132554	1.3554974853313746	ATP6V0E1;ANXA6
GO_Biological_Process_2018	sensory perception of sound (GO:0007605)	1/81	0.3988190331543154	0.4504958811693652	0	0	1.9954637096774197	1.8343250583279036	SOD1
GO_Biological_Process_2018	positive regulation of protein catabolic process (GO:0045732)	1/81	0.3988190331543154	0.4504958811693652	0	0	1.9954637096774197	1.8343250583279036	PLK3
GO_Biological_Process_2018	negative regulation of cell death (GO:0060548)	1/81	0.3988190331543154	0.4504958811693652	0	0	1.9954637096774197	1.8343250583279036	PSMC5
GO_Biological_Process_2018	regulation of anatomical structure morphogenesis (GO:0022603)	1/82	0.4025916864278385	0.4518812904661577	0	0	1.9707287933094384	1.793032938700282	SP100
GO_Biological_Process_2018	modulation of chemical synaptic transmission (GO:0050804)	1/82	0.4025916864278385	0.4518812904661577	0	0	1.9707287933094384	1.793032938700282	PSMC5
GO_Biological_Process_2018	mitotic sister chromatid segregation (GO:0000070)	1/82	0.4025916864278385	0.4518812904661577	0	0	1.9707287933094384	1.793032938700282	CHMP5
GO_Biological_Process_2018	positive regulation of cell cycle (GO:0045787)	1/82	0.4025916864278385	0.4518812904661577	0	0	1.9707287933094384	1.793032938700282	CCND3
GO_Biological_Process_2018	C-terminal protein amino acid modification (GO:0018410)	1/82	0.4025916864278385	0.4518812904661577	0	0	1.9707287933094384	1.793032938700282	LY6E
GO_Biological_Process_2018	positive regulation of cell cycle arrest (GO:0071158)	1/82	0.4025916864278385	0.4518812904661577	0	0	1.9707287933094384	1.793032938700282	PLK3
GO_Biological_Process_2018	mitotic cell cycle phase transition (GO:0044772)	2/221	0.4028153710109882	0.4518812904661577	0	0	1.4594052789842966	1.3270035932370332	PLK3;DYNLL1
GO_Biological_Process_2018	establishment of protein localization to membrane (GO:0090150)	1/83	0.4063408529645545	0.4549424059661973	0	0	1.946597167584579	1.7530332531979032	NCF1
GO_Biological_Process_2018	negative regulation of endopeptidase activity (GO:0010951)	1/83	0.4063408529645545	0.4549424059661973	0	0	1.946597167584579	1.7530332531979032	IFI16
GO_Biological_Process_2018	axonogenesis (GO:0007409)	2/223	0.4071866195951055	0.4554428203502551	0	0	1.4460508405989037	1.2992530718007933	VASP;RTN4
GO_Biological_Process_2018	protein modification process (GO:0036211)	1/84	0.4100666777647961	0.4573204550853488	0	0	1.9230470268169453	1.7142723952042929	UBL5
GO_Biological_Process_2018	regulation of mitotic nuclear division (GO:0007088)	1/84	0.4100666777647961	0.4573204550853488	0	0	1.9230470268169453	1.7142723952042929	CHMP5
GO_Biological_Process_2018	regulation of cell cycle G2/M phase transition (GO:1902749)	1/84	0.4100666777647961	0.4573204550853488	0	0	1.9230470268169453	1.7142723952042929	DYNLL1
GO_Biological_Process_2018	calcium ion transmembrane transport (GO:0070588)	1/86	0.417448878008937	0.4650991401816645	0	0	1.8776091081593929	1.6402665305040176	PHB
GO_Biological_Process_2018	positive regulation of cellular component biogenesis (GO:0044089)	1/87	0.4211055390913172	0.468715911932051	0	0	1.855682670667667	1.6049275931241354	PLEK
GO_Biological_Process_2018	T cell activation (GO:0042110)	1/88	0.4247394298472725	0.4723003202391286	0	0	1.834260289210233	1.570639307823631	CD2
GO_Biological_Process_2018	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	1/89	0.4283506908715508	0.4758526157347384	0	0	1.813324780058651	1.5373604082631558	RPS4Y1
GO_Biological_Process_2018	regulation of signal transduction (GO:0009966)	2/233	0.4288086575835795	0.4758984324202602	0	0	1.382747333966846	1.1708336711222904	SP100;PLSCR1
GO_Biological_Process_2018	positive regulation of cellular protein metabolic process (GO:0032270)	1/91	0.4355058821259023	0.4823935183198646	0	0	1.7728494623655917	1.4736757548086197	NFKBIA
GO_Biological_Process_2018	regulation of protein catabolic process (GO:0042176)	1/91	0.4355058821259023	0.4823935183198646	0	0	1.7728494623655917	1.4736757548086197	PHB
GO_Biological_Process_2018	positive regulation of cellular metabolic process (GO:0031325)	1/92	0.4390500893960563	0.4853777367766663	0	0	1.7532789790854306	1.4431971683963	NFKBIA
GO_Biological_Process_2018	cell cycle G1/S phase transition (GO:0044843)	1/92	0.4390500893960563	0.4853777367766663	0	0	1.7532789790854306	1.4431971683963	PLK3
GO_Biological_Process_2018	cotranslational protein targeting to membrane (GO:0006613)	1/93	0.4425722209815439	0.4887983330376433	0	0	1.7341339410939691	1.4135820854731602	RPS4Y1
GO_Biological_Process_2018	plasma membrane bounded cell projection assembly (GO:0120031)	2/241	0.4458087941880584	0.4907656031514086	0	0	1.3359186311528388	1.0792420805873923	ACTR3;DYNLL1
GO_Biological_Process_2018	axon development (GO:0061564)	1/94	0.4460724133722961	0.4907656031514086	0	0	1.7154006243496358	1.384798286431403	RTN4
GO_Biological_Process_2018	cellular response to fibroblast growth factor stimulus (GO:0044344)	1/94	0.4460724133722961	0.4907656031514086	0	0	1.7154006243496358	1.384798286431403	ZFP36
GO_Biological_Process_2018	vesicle fusion (GO:0006906)	1/94	0.4460724133722961	0.4907656031514086	0	0	1.7154006243496358	1.384798286431403	SAMD9L
